,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_mhh_age,num_hh_ann_incm
1130,3,1,3,19,4,1,4,105.6,3,1,2,8,1,3,4,3,1,13227.02,45,25000000
1131,2,2,3,13,2,1,4,56.1,1,1,1,4,1,1,4,3,2,9260.54,55,3
1132,3,2,2,3,4,2,4,99.0,2,1,1,5,1,1,4,3,1,15044.529054,67,25000000
1133,3,2,3,9,4,1,4,105.6,3,1,2,7,1,1,4,4,5,10854.815634,55,42000000
1134,2,2,1,1,5,1,1,62.7,2,1,1,6,2,1,3,5,3,8697.1,45,12000000
1135,1,1,1,2,5,1,6,132.0,3,1,1,7,1,3,5,4,1,21257.335215,35,6
1136,2,2,1,1,6,1,2,66.0,2,1,1,5,2,3,3,2,5,9289.38,67,3
1137,1,2,3,7,4,2,4,69.3,2,1,1,3,3,3,4,3,1,8210.7365225,45,54000000
1138,2,2,1,1,6,1,2,92.4,4,1,1,16,4,3,3,2,4,26013.226256,55,3
1139,1,2,3,8,2,1,5,105.6,3,1,2,13,3,3,4,4,1,14825.434099,55,96000000
1140,1,1,2,4,5,2,4,108.9,3,1,2,11,1,3,5,4,1,11475.25,45,4
1141,3,2,2,2,4,1,3,99.0,3,1,1,5,1,3,5,3,1,11701.253062,35,2
1142,1,1,3,12,3,3,4,112.2,3,1,2,16,1,3,5,4,3,18910.4,55,9
1143,3,1,3,13,4,4,5,56.1,1,1,1,5,1,1,4,2,3,21711.82,55,18000000
1144,3,1,3,5,4,1,4,82.5,3,1,1,16,1,1,4,4,1,10068.97,45,54000000
1145,2,2,3,2,4,1,5,125.4,3,1,2,16,1,3,4,1,5,12146.997614,67,25000000
1146,3,1,1,2,4,2,5,49.5,3,1,1,8,1,3,4,2,1,9178.37,55,18000000
1147,3,1,1,1,6,2,3,79.19999999999999,3,1,1,6,1,3,4,4,1,8960.2199662,55,54000000
1148,3,2,1,1,2,2,4,92.4,3,1,1,7,2,3,3,3,2,9304.5758642,67,18000000
1149,1,1,3,15,5,2,4,92.4,3,1,2,10,3,3,4,3,1,15776.987169,35,25000000
1150,2,2,1,1,5,4,1,95.7,3,1,1,8,5,3,3,3,3,21690.16,67,54000000
1151,3,1,3,7,4,3,5,95.7,3,1,1,8,1,3,4,2,1,8950.91,67,6
1152,2,2,3,1,4,1,3,42.9,2,1,1,4,1,3,4,2,3,9188.5,67,2
1153,3,2,1,1,6,2,4,52.8,2,1,1,3,2,3,3,1,1,6456.08,55,2
1154,2,2,1,1,6,2,5,95.7,3,1,1,15,2,3,3,2,3,20141.72,67,12000000
1155,1,2,1,1,6,1,3,59.4,2,1,1,18,2,1,3,1,5,7788.5507415,55,1
1156,3,2,3,12,4,1,4,69.3,3,1,1,8,1,3,4,3,1,9274.4838697,55,54000000
1157,1,1,1,1,6,2,3,82.5,3,1,1,8,1,3,5,3,3,6972.32,67,4
1158,2,2,3,4,4,1,5,135.29999999999998,4,1,2,8,1,3,5,5,1,7860.94,45,66000000
1159,1,1,3,10,3,1,5,112.2,3,1,2,4,1,3,4,3,1,13405.833362,35,42000000
1160,1,1,1,1,6,2,1,33.0,1,0,0,6,5,1,5,1,5,19246.8,67,2
1161,1,1,2,1,3,4,4,99.0,2,1,1,8,1,3,5,5,1,7672.82,35,1
1162,1,1,3,3,2,1,3,75.9,2,1,1,13,1,3,5,3,1,11027.203991,35,5
1163,1,1,3,13,2,1,5,108.9,3,1,2,14,1,3,4,4,1,4111.35,45,66000000
1164,2,2,3,5,3,2,5,69.3,3,1,1,8,1,3,4,4,1,9736.43,35,25000000
1165,3,1,1,1,6,1,3,66.0,2,1,1,8,1,3,4,1,5,8309.8310154,67,1
1166,1,1,3,11,2,1,5,75.9,3,1,2,13,1,3,5,3,1,10939.011181,35,5
1167,3,1,2,1,5,4,4,82.5,2,1,1,6,1,3,4,4,1,17245.958768,45,66000000
1168,1,2,3,5,4,4,5,85.8,3,1,1,8,1,3,3,4,3,8404.4,55,25000000
1169,3,2,1,1,6,1,2,49.5,3,1,1,3,2,1,3,3,1,9343.4,67,18000000
1170,1,1,3,15,3,4,4,82.5,3,1,1,12,1,3,5,4,1,3593.23,45,6
1171,1,1,3,1,3,1,3,168.3,4,1,2,22,3,3,5,3,1,14504.760002,45,7
1172,1,1,3,11,2,3,5,102.3,3,1,2,16,3,3,4,4,1,7663.29,45,78000000
1173,3,1,2,1,5,1,3,132.0,3,1,1,10,2,3,3,3,3,11000.44,55,66000000
1174,3,1,2,1,5,3,5,138.6,4,1,1,14,2,3,3,2,1,8637.2817126,35,42000000
1175,3,1,3,1,6,1,3,108.9,4,1,2,13,1,3,4,3,5,13114.873213,35,96000000
1176,1,1,3,1,2,2,6,132.0,4,1,2,22,3,3,4,4,1,13149.312439,45,78000000
1177,1,2,3,19,4,1,5,79.19999999999999,3,1,1,8,1,3,4,6,1,13393.37,45,42000000
1178,1,1,3,3,4,1,5,108.9,3,1,2,10,1,3,4,4,1,4260.603698,45,42000000
1179,2,1,3,3,3,2,4,85.8,3,1,1,8,3,1,4,2,1,8810.4422981,35,25000000
1180,3,2,3,18,4,1,4,75.89999999999999,3,1,1,7,1,1,3,4,3,6361.2,55,42000000
1181,3,2,3,3,4,3,4,99.0,3,1,2,12,1,3,4,2,1,15022.165729,55,3
1182,1,2,1,1,5,3,4,89.1,3,1,1,8,1,3,4,3,5,12954.1413,45,25000000
1183,3,1,3,7,3,1,4,105.6,3,1,2,16,1,3,4,3,1,17491.12098,55,96000000
1184,3,2,3,14,4,1,4,125.4,3,1,2,7,1,1,4,2,1,14304.1,67,42000000
1185,3,2,1,1,5,3,4,66.0,3,1,1,10,2,3,3,5,1,11545.62,45,7
1186,1,2,3,1,2,1,5,184.8,5,1,2,18,3,3,4,3,3,11732.138352,45,78000000
1187,3,1,3,5,4,2,6,112.2,3,1,2,10,1,3,4,4,1,12405.90675,45,66000000
1188,1,2,1,1,5,2,3,75.89999999999999,3,1,1,6,1,1,3,4,1,7345.33,45,54000000
1189,2,1,3,14,4,1,4,75.9,3,1,1,12,1,3,4,3,1,13235.391842,45,4
1190,1,2,3,8,6,2,5,79.19999999999999,2,1,1,4,1,3,4,1,5,6507.2446623,67,18000000
1191,3,2,1,1,6,1,5,66.0,2,1,1,6,2,3,3,3,3,10932.59,55,42000000
1192,3,1,3,9,4,2,4,108.9,3,1,1,14,1,3,4,5,1,10327.507859,45,6
1193,2,2,1,1,5,3,2,69.3,3,1,1,8,2,1,3,1,5,9705.66,67,12000000
1194,1,2,3,10,2,1,6,108.9,3,1,2,13,1,3,5,2,1,13834.798485,35,5
1195,2,2,1,1,6,2,3,82.5,3,1,1,15,4,3,5,6,3,2759.74,67,5
1196,2,2,1,1,6,3,4,72.6,2,1,1,6,1,3,4,2,3,8922.54,67,3
1197,3,1,3,9,2,3,4,125.4,3,1,2,6,1,3,4,3,3,12144.57,55,54000000
1198,1,1,2,1,5,1,6,115.5,4,1,2,10,1,3,4,6,3,16597.83,67,54000000
1199,2,2,2,3,6,1,3,79.19999999999999,2,1,1,10,1,3,4,3,1,10227.589981,55,54000000
1200,3,1,3,21,3,2,5,105.6,3,1,2,4,1,3,4,3,1,10671.717942,25,3
1201,2,1,3,15,4,1,4,105.6,3,1,2,12,1,3,5,3,1,24942.640829,35,8
1202,2,1,2,1,4,1,1,82.5,2,1,1,6,1,1,5,4,1,12373.389947,45,42000000
1203,2,1,2,4,4,4,4,82.5,3,1,2,6,1,3,5,4,3,11002.985716,55,5
1204,1,1,1,2,5,4,4,89.1,3,1,1,10,1,3,4,3,1,10239.368263,35,54000000
1205,2,2,1,1,6,2,3,79.19999999999999,4,1,2,8,1,3,3,2,3,4596.18,67,18000000
1206,3,1,1,2,5,1,3,99.0,3,1,1,22,1,3,4,4,1,12936.372529,45,54000000
1207,3,2,1,2,5,1,3,115.5,4,1,2,20,2,1,3,4,1,7475.18,45,1
1208,1,1,3,6,5,3,4,62.7,3,1,1,12,1,3,5,2,1,12674.28,35,25000000
1209,3,2,3,8,3,3,3,82.5,2,1,1,16,3,3,4,2,5,5912.457121,55,1
1210,3,1,1,1,4,1,1,158.4,3,1,1,4,1,3,4,2,1,12248.237213,55,4
1211,1,1,3,11,3,1,5,141.9,4,1,2,22,1,3,4,6,1,26255.168221,45,66000000
1212,2,2,2,1,5,1,4,49.5,2,1,1,3,1,1,4,1,2,5406.73,67,12000000
1213,1,2,1,1,6,1,3,23.1,1,1,1,2,1,1,4,3,1,10880.99,45,18000000
1214,1,2,1,1,4,2,5,224.4,4,1,2,20,1,3,4,4,3,19022.37,45,5
1215,3,2,3,19,4,3,5,132.0,4,1,2,7,1,3,4,1,1,5914.59,67,42000000
1216,1,1,1,3,4,3,4,79.19999999999999,3,1,1,6,1,1,4,4,1,13319.2,35,42000000
1217,2,1,3,5,4,3,4,72.6,3,1,1,6,1,3,4,4,5,7537.724094,55,25000000
1218,1,1,3,2,4,2,4,56.1,2,1,2,6,3,3,4,1,1,9288.8860838,67,25000000
1219,1,1,3,4,4,4,3,66.0,2,1,1,8,1,3,4,4,1,18459.50034,45,25000000
1220,3,2,3,10,2,1,5,69.3,2,1,1,9,1,1,5,3,4,16777.286305,25,2
1221,3,1,3,5,4,1,4,102.3,3,1,2,7,1,3,4,2,1,8557.4663819,45,42000000
1222,3,1,1,2,4,1,3,92.4,3,1,1,10,1,3,4,3,3,19471.9559,55,6
1223,3,1,1,2,5,1,3,99.0,3,1,1,22,1,3,4,4,1,14304.5,45,42000000
1224,3,2,1,1,6,1,2,49.5,1,1,1,4,2,3,3,1,5,16239.92,67,1
1225,1,2,2,3,3,1,3,52.8,2,1,1,2,1,3,4,2,2,11051.698393,67,18000000
1226,1,1,1,1,5,1,2,99.0,3,1,1,8,1,3,5,4,5,9502.34,55,42000000
1227,3,1,1,2,5,1,1,42.9,1,1,1,7,2,1,3,2,1,8238.12,45,25000000
1228,1,2,1,1,6,3,5,82.5,3,1,2,8,5,3,3,3,4,24591.66,67,18000000
1229,1,1,3,15,2,1,5,85.8,3,1,2,6,1,1,4,4,5,9371.3278563,55,42000000
1230,2,2,1,3,5,2,6,115.5,3,1,2,5,1,3,4,5,3,10097.66,45,54000000
1231,1,1,3,8,2,3,4,112.2,3,1,2,20,1,3,5,4,1,10570.782051,55,4
1232,1,2,1,1,5,2,3,105.6,3,1,2,11,1,3,3,3,3,5503.5,55,66000000
1233,2,2,3,14,3,2,4,75.9,2,1,1,7,1,3,4,5,1,15833.356419,45,4
1234,2,2,1,1,5,4,1,95.7,3,1,1,8,5,3,3,3,3,28643.04,55,42000000
1235,1,1,3,3,4,4,4,79.19999999999999,3,1,2,6,1,3,4,5,3,9117.512792,45,96000000
1236,2,2,3,11,2,1,4,79.2,3,1,1,8,1,1,4,4,1,10409.6,55,5
1237,2,2,3,2,2,2,4,105.6,3,1,2,8,1,1,4,1,5,6150.0667599,67,1
1238,3,1,1,2,5,1,4,56.1,2,1,1,4,2,3,3,1,1,8348.54,55,2
1239,3,2,1,2,5,1,2,39.6,2,1,1,9,2,3,3,2,5,6707.0698241,67,12000000
1240,3,1,3,8,4,1,4,79.2,2,1,1,6,1,3,4,5,1,10110.12664,45,5
1241,1,1,2,3,5,2,4,82.5,3,1,1,6,1,3,4,3,1,15876.28,55,18000000
1242,1,1,1,1,6,1,3,66.0,2,1,1,12,2,3,3,4,1,10622.7,55,54000000
1243,2,2,1,1,6,2,5,99.0,3,1,2,10,2,1,3,2,3,15963.92,67,25000000
1244,3,1,2,3,2,1,3,95.7,3,1,1,10,1,3,4,6,3,16086.12,45,5
1245,3,2,3,3,3,3,4,89.1,3,1,1,2,1,3,4,4,1,10554.66,35,8
1246,2,1,3,11,3,1,4,102.3,3,1,2,8,1,3,4,4,5,12100.440131,45,42000000
1247,1,2,1,1,5,2,3,56.1,2,1,1,4,2,1,3,1,1,9219.98,45,18000000
1248,3,1,1,1,4,1,4,39.6,1,0,1,4,2,1,3,1,5,6905.44,67,12000000
1249,2,2,3,8,2,2,5,69.3,3,1,1,8,1,3,4,4,1,11985.246009,45,25000000
1250,1,2,1,1,6,3,4,85.8,3,1,1,22,2,1,3,1,3,11794.724398,55,3
1251,1,1,3,1,2,3,5,108.9,3,1,2,3,1,3,5,4,1,14758.99,45,54000000
1252,2,2,3,6,5,2,4,72.6,3,1,1,8,1,1,4,1,5,10332.065231,67,1
1253,1,1,1,1,6,1,4,82.5,3,1,1,8,1,3,5,2,1,12892.204797,55,3
1254,3,1,1,2,5,1,4,82.5,3,1,1,7,1,3,4,4,1,8300.33,55,54000000
1255,1,1,1,2,4,1,4,92.4,3,1,1,17,1,3,4,3,3,19106.12,55,6
1256,1,2,3,4,2,3,3,69.3,3,1,1,12,1,3,5,4,3,10512.165697,55,4
1257,3,2,1,1,6,1,4,59.4,3,1,1,10,2,1,3,1,5,5756.0346697,67,12000000
1258,1,1,1,2,5,3,4,105.6,4,1,1,5,1,3,4,5,1,12926.43,45,25000000
1259,3,2,2,3,4,1,5,62.7,2,1,1,4,1,1,4,1,3,7279.3958938,55,18000000
1260,2,2,1,1,5,1,2,75.89999999999999,3,1,1,10,1,1,3,2,1,3370.01,55,25000000
1261,2,2,3,10,3,1,4,75.89999999999999,3,1,1,8,1,1,4,2,5,6650.28,67,18000000
1262,1,2,2,1,6,3,5,82.5,3,1,2,8,5,3,3,2,4,36518.38,67,12000000
1263,3,1,2,1,4,4,1,42.9,2,1,1,7,2,3,3,3,5,8904.49,55,42000000
1264,2,2,2,21,3,3,6,82.5,3,1,2,10,3,1,4,3,1,10043.582212,55,8
1265,3,2,3,7,4,1,4,105.6,3,1,1,8,1,1,4,2,1,8481.7609375,55,66000000
1266,1,1,2,1,5,3,1,59.4,2,1,1,4,5,3,3,4,3,19217.29,45,25000000
1267,1,1,3,7,5,1,3,59.4,2,1,1,8,1,1,4,1,2,2339.3607392,67,1
1268,3,2,1,1,6,4,1,108.9,4,1,1,5,2,1,3,2,1,6738.5535512,35,3
1269,1,1,3,12,2,2,5,79.19999999999999,3,1,1,8,1,3,4,4,1,5140.3715793,45,25000000
1270,2,2,1,1,6,1,4,46.2,2,1,1,3,5,2,3,1,5,26281.6,67,2
1271,2,2,1,1,6,1,6,99.0,3,1,2,8,4,3,5,4,1,20986.58,35,54000000
1272,1,2,3,4,2,1,5,79.19999999999999,3,1,2,10,1,3,4,4,1,15623.29,35,25000000
1273,3,1,1,1,5,3,4,79.19999999999999,3,1,2,7,1,3,4,4,1,13233.79,35,18000000
1274,2,2,1,1,5,2,3,102.3,4,1,1,6,2,1,3,4,5,9999.19,45,42000000
1275,3,1,2,3,4,2,5,82.5,3,1,1,10,2,3,5,4,1,5430.3515626,45,42000000
1276,2,2,1,1,6,2,1,99.0,3,1,1,4,4,1,3,2,3,14714.089731,67,25000000
1277,1,1,3,11,3,3,4,82.5,3,1,1,4,1,3,5,5,3,11246.5,45,42000000
1278,1,2,1,1,5,3,4,105.6,3,1,1,12,4,3,3,2,4,10037.9,67,12000000
1279,2,2,3,1,2,1,4,36.3,2,1,1,4,1,1,4,1,4,6053.8485033,67,1
1280,1,2,3,2,2,1,5,108.9,3,1,2,14,1,3,5,2,5,10901.006343,67,3
1281,1,2,1,2,5,2,5,82.5,4,1,1,8,1,1,4,3,5,14319.725061,55,25000000
1282,1,2,3,13,2,1,5,112.2,3,1,2,12,3,3,4,3,3,8920.8489557,45,54000000
1283,1,2,3,11,3,1,4,102.3,3,1,2,13,1,3,5,4,1,13903.12,45,5
1284,1,2,3,19,3,2,5,105.6,3,1,2,14,1,3,4,2,1,12462.783826,45,5
1285,2,2,2,2,3,1,6,26.4,1,0,1,3,5,3,3,2,3,4268.18,55,4
1286,2,1,2,2,4,1,4,66.0,3,1,1,6,1,3,5,2,3,9212.030029,45,4
1287,3,2,3,3,4,3,4,99.0,3,1,2,12,1,3,4,3,1,10203.442184,55,25000000
1288,2,2,1,1,6,2,2,99.0,3,1,1,4,4,3,3,2,5,24477.26,67,25000000
1289,2,2,3,5,4,1,5,125.4,3,1,2,16,1,3,4,4,1,10370.833511,45,54000000
1290,1,1,3,5,2,1,4,105.6,3,1,2,12,1,3,4,4,3,11279.59,35,66000000
1291,3,1,3,8,4,2,5,161.7,4,1,2,12,1,3,4,4,3,22723.809009,55,96000000
1292,1,1,3,12,3,1,6,62.7,2,1,1,8,3,3,5,2,1,6613.3866911,35,3
1293,3,1,3,5,4,2,5,82.5,3,1,1,8,3,3,4,3,1,14183.523533,45,54000000
1294,1,2,2,2,4,2,5,42.9,2,1,1,4,1,1,5,2,5,12863.656258,45,25000000
1295,3,1,3,15,2,1,5,105.6,3,1,2,10,1,3,4,4,3,12093.292924,55,42000000
1296,2,1,1,1,4,2,6,75.89999999999999,3,1,1,16,4,3,3,2,3,18221.19,67,42000000
1297,3,1,3,1,5,1,5,108.9,3,1,2,7,1,1,4,4,1,13613.41,45,25000000
1298,3,2,3,6,2,2,5,59.4,2,1,1,7,3,3,4,2,1,14632.35667,67,2
1299,1,2,2,3,4,4,4,39.6,2,1,1,10,1,3,4,1,1,7052.7245101,25,54000000
1300,2,2,1,1,6,3,2,85.8,3,1,1,8,1,3,4,1,5,12426.178006,67,12000000
1301,3,1,1,1,4,2,5,132.0,3,1,2,6,1,3,4,2,5,8287.77,67,42000000
1302,3,2,3,10,2,1,4,82.5,3,1,1,6,1,3,4,2,1,7297.3277799,55,3
1303,1,2,1,1,4,4,3,141.9,5,1,2,20,2,3,5,3,1,6975.52,55,5
1304,2,2,1,3,5,3,5,138.6,4,1,2,8,1,3,4,2,5,13545.72,67,90000000
1305,3,1,3,16,3,1,5,75.9,3,1,1,11,1,1,4,2,3,11040.36117,55,4
1306,2,2,1,1,6,3,2,75.9,4,1,1,6,2,3,3,2,3,9041.74,67,2
1307,3,1,1,3,5,3,2,115.5,3,1,1,6,1,3,4,4,3,8133.13,55,4
1308,2,2,3,2,2,2,3,42.9,2,1,1,14,2,3,3,5,1,14227.42,67,25000000
1309,1,1,1,1,5,3,5,59.4,2,1,1,4,1,3,4,4,1,9031.530084,45,54000000
1310,3,1,3,5,4,1,3,89.1,3,1,1,6,1,1,4,4,1,17177.93,45,25000000
1311,3,2,3,1,4,4,4,82.5,3,1,1,8,1,3,4,4,1,11680.6,45,42000000
1312,3,1,3,13,4,2,6,66.0,2,1,1,16,1,3,4,2,5,16782.703218,67,1
1313,3,2,1,1,6,2,4,82.5,4,1,1,8,2,3,3,4,1,12091.4,45,25000000
1314,1,1,1,2,3,1,3,49.5,2,0,1,12,1,3,5,3,1,13917.210558,45,3
1315,3,2,3,6,4,2,5,59.4,2,1,1,3,3,3,4,3,1,15367.034261,55,3
1316,3,2,3,14,4,1,4,125.4,3,1,2,7,1,1,4,2,1,16416.18,55,25000000
1317,1,2,2,1,3,3,4,56.1,2,1,1,20,2,1,3,1,5,8311.138308,67,1
1318,1,2,3,16,2,1,4,75.89999999999999,3,1,1,6,1,3,4,4,1,13974.073688,55,54000000
1319,1,1,1,2,5,1,4,79.19999999999999,3,1,1,9,1,3,4,4,3,14436.68057,55,66000000
1320,1,1,3,3,2,1,5,105.6,3,1,2,12,1,3,4,3,3,9234.29,55,78000000
1321,2,2,3,6,2,1,4,79.2,3,1,1,14,1,3,4,4,1,10441.68,35,4
1322,2,2,1,1,5,3,4,72.6,2,1,1,6,4,3,3,2,3,22210.77455,67,25000000
1323,2,1,3,3,4,1,4,105.6,3,1,2,6,1,3,5,2,5,5745.9964236,67,5
1324,2,2,3,8,2,2,5,79.19999999999999,3,1,1,6,1,3,4,2,3,8133.19,67,25000000
1325,3,2,1,1,4,1,4,66.0,2,1,1,8,2,3,3,2,3,12786.62,67,42000000
1326,3,2,3,2,4,2,4,99.0,2,1,1,5,2,1,3,1,2,8455.12,55,12000000
1327,1,1,2,3,3,3,4,49.5,2,1,1,13,1,3,5,4,1,10399.670828,67,7
1328,3,1,3,2,3,3,5,105.6,3,1,2,10,3,3,4,4,1,15130.204433,35,42000000
1329,3,1,3,4,5,1,5,105.6,3,1,2,7,3,3,4,4,1,15277.961364,55,42000000
1330,3,1,2,2,4,2,4,75.89999999999999,3,1,1,8,1,3,4,4,2,14579.427499,55,66000000
1331,3,2,3,8,4,2,5,59.4,2,1,1,3,3,3,4,2,5,6195.8836232,67,12000000
1332,3,1,1,1,4,1,3,214.5,5,1,1,22,1,2,5,2,1,22831.048818,67,6
1333,3,2,1,1,6,2,4,99.0,3,1,1,10,2,3,3,2,1,6718.38,67,3
1334,1,1,3,4,2,2,6,85.8,3,1,1,10,3,3,4,4,3,12907.436671,45,66000000
1335,3,2,1,1,5,2,2,108.9,3,1,1,12,2,3,3,2,3,14858.69,35,25000000
1336,3,2,1,1,6,4,3,66.0,2,1,1,6,2,3,3,2,2,9777.76,67,2
1337,2,2,1,1,6,4,4,99.0,3,1,2,12,2,3,3,1,5,11966.62,67,1
1338,3,2,1,1,6,1,5,42.9,2,1,1,5,2,1,3,1,1,10557.01,55,12000000
1339,2,2,2,2,6,2,4,89.1,3,1,1,10,2,1,3,2,1,11188.06,55,2
1340,2,2,3,10,4,1,6,82.5,2,1,2,14,1,3,4,4,1,10240.83,35,6
1341,1,2,1,1,6,1,1,42.9,1,1,1,6,2,1,3,2,2,6333.1664134,67,25000000
1342,1,2,1,1,5,1,5,125.4,4,1,2,9,1,1,4,4,3,13897.82,35,54000000
1343,1,1,1,1,6,1,4,102.3,4,1,2,14,4,3,5,5,1,11772.54,55,3
1344,1,1,3,11,4,4,5,82.5,3,1,1,10,1,3,4,4,1,18933.455991,55,78000000
1345,1,1,3,4,3,1,5,59.4,2,1,1,8,1,3,4,3,1,9859.37,35,42000000
1346,3,1,3,9,2,1,4,102.3,3,1,2,6,1,3,4,4,3,8319.1086749,45,42000000
1347,2,1,3,4,4,1,4,118.8,4,1,2,8,1,3,4,3,1,10703.885521,55,4
1348,3,2,1,1,6,3,4,75.9,4,1,1,8,1,3,4,2,5,10717.69,67,3
1349,1,2,2,2,3,1,6,82.5,3,1,2,14,1,3,5,3,1,12091.848016,35,3
1350,3,2,3,1,5,2,5,79.2,2,1,1,8,1,3,4,4,1,13216.796764,55,5
1351,1,2,3,8,2,2,5,99.0,3,1,2,2,3,3,4,5,5,10119.67183,35,42000000
1352,3,2,2,4,6,1,5,108.9,3,1,1,6,1,3,4,2,1,7581.392025,55,54000000
1353,3,2,1,1,4,3,4,128.7,5,1,1,5,1,3,4,3,1,11211.015428,67,3
1354,1,2,1,1,5,3,4,72.6,3,1,1,8,1,1,3,4,5,4893.1,45,18000000
1355,2,1,2,4,5,2,4,39.6,2,1,1,2,1,3,4,4,1,9488.0622699,45,1
1356,1,1,3,6,4,2,5,105.6,3,1,2,12,1,3,4,4,1,10438.48,67,90000000
1357,2,2,1,1,6,1,3,82.5,3,1,1,15,2,3,3,1,5,17470.22,67,1
1358,1,1,2,2,3,4,5,56.1,2,1,1,7,1,3,4,3,5,11613.407001,55,25000000
1359,1,2,3,11,4,2,5,105.6,3,1,2,4,1,3,4,5,1,9425.74,55,54000000
1360,1,1,3,5,2,1,3,42.9,1,1,1,12,3,1,4,1,1,4356.9438657,55,18000000
1361,3,2,2,4,5,4,4,105.6,4,1,2,6,1,3,4,3,1,14783.98,55,54000000
1362,3,2,3,12,4,1,5,112.2,3,1,2,14,1,3,4,4,1,11326.894332,45,25000000
1363,1,1,1,1,5,1,4,59.4,2,1,1,7,1,3,4,1,1,8084.46,35,42000000
1364,3,2,3,13,4,1,4,72.6,3,1,1,9,1,3,4,2,5,9915.3043098,67,18000000
1365,2,2,3,9,2,1,4,79.2,3,1,1,8,1,3,4,4,3,14520.81,45,6
1366,2,2,3,12,2,1,4,79.19999999999999,3,1,1,6,1,2,4,3,1,6746.08,35,42000000
1367,1,2,3,2,2,3,3,69.3,3,1,1,12,1,1,5,2,3,10766.725697,67,4
1368,1,2,1,1,6,2,5,79.19999999999999,2,1,2,8,2,1,3,4,5,7671.63,55,42000000
1369,2,2,1,1,6,1,2,69.3,3,1,1,8,1,3,4,3,2,3880.48,67,18000000
1370,1,2,2,2,4,1,4,85.8,3,1,1,10,1,3,4,4,5,11790.89948,67,25000000
1371,3,1,1,2,4,2,1,135.3,3,1,1,8,2,1,3,3,3,6696.88,45,3
1372,1,2,1,1,6,1,1,42.9,1,1,1,6,2,1,3,2,4,6679.2968263,67,25000000
1373,2,2,3,13,2,1,4,56.1,2,1,1,4,1,1,4,3,1,11013.451745,35,25000000
1374,3,2,3,4,4,2,3,42.9,2,0,1,12,1,1,4,2,1,9494.4952506,55,2
1375,1,1,1,2,5,2,4,82.5,3,1,1,10,1,3,4,2,1,11026.58939,55,25000000
1376,1,2,1,1,6,1,3,72.6,3,1,1,10,2,1,3,2,5,8512.7978857,55,18000000
1377,3,1,3,18,4,2,4,122.1,3,1,2,8,1,1,4,2,3,5163.910649,45,42000000
1378,1,1,1,2,6,2,5,85.8,3,1,1,5,1,3,4,3,3,12558.86,67,90000000
1379,3,1,3,7,2,2,4,105.6,3,1,2,12,3,3,4,3,3,10160.723954,67,3
1380,3,2,3,1,5,1,3,79.19999999999999,2,1,1,3,2,1,3,1,5,16317.403333,67,12000000
1381,3,2,1,1,5,1,2,39.6,2,1,1,9,5,3,3,2,5,9417.4291289,67,12000000
1382,2,2,1,1,4,1,3,174.89999999999998,4,1,1,16,4,3,5,4,1,14865.96,55,90000000
1383,1,1,1,1,5,2,4,49.5,2,1,1,12,1,1,5,1,1,8575.9287379,35,2
1384,3,1,1,1,4,3,2,115.5,3,1,1,6,2,1,3,2,4,6642.24,55,18000000
1385,2,2,3,3,2,1,4,79.19999999999999,3,1,1,7,1,3,4,2,1,5342.1294677,55,54000000
1386,1,1,1,1,5,1,2,75.89999999999999,3,1,2,8,5,3,3,3,1,17573.25,45,18000000
1387,2,2,1,2,3,1,5,95.7,1,1,1,10,2,1,5,1,1,7386.997156,35,25000000
1388,3,2,1,1,6,1,1,66.0,1,1,1,5,2,3,3,1,5,15461.614071,67,1
1389,3,2,3,8,3,1,4,89.1,3,1,1,16,1,3,4,5,4,6191.8,67,54000000
1390,1,2,3,9,2,1,4,82.5,3,1,1,4,1,3,4,4,1,12873.952219,45,54000000
1391,1,1,1,2,5,1,3,92.4,2,1,2,8,1,3,4,4,3,11096.53,55,96000000
1392,2,2,1,1,5,4,3,92.4,3,1,1,8,2,1,3,3,1,27611.06,45,18000000
1393,2,2,3,15,3,2,5,69.3,3,1,1,8,1,3,4,4,1,18370.807398,35,18000000
1394,3,1,3,6,3,2,4,79.2,3,1,1,12,1,1,4,6,1,18834.297414,67,6
1395,2,2,3,9,2,1,4,79.19999999999999,3,1,1,8,1,3,4,4,1,8810.43,45,42000000
1396,2,2,3,12,3,4,5,75.89999999999999,2,1,1,10,1,3,4,1,1,4048.3529879,35,42000000
1397,2,2,3,2,3,3,4,75.9,3,1,2,14,1,3,4,4,3,10764.91,45,7
1398,1,1,3,2,2,3,3,62.7,2,1,1,4,1,1,4,4,5,7228.99,55,25000000
1399,1,1,1,1,5,1,5,79.19999999999999,2,1,1,8,1,1,4,3,1,8228.68,45,66000000
1400,3,2,3,1,5,1,5,72.6,3,1,1,8,1,3,4,4,1,3771.7081718,45,25000000
1401,1,1,3,15,4,1,4,108.9,3,1,2,16,3,1,4,5,1,9320.9978713,55,54000000
1402,1,2,1,1,6,2,4,82.5,3,1,1,7,4,3,3,5,2,23405.67282,45,12000000
1403,3,2,2,3,4,1,5,75.89999999999999,3,1,2,8,1,3,4,2,3,10152.33343,45,25000000
