,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_hh_ann_incm,num_heat_satis,num_heat_cost_rel,num_mhh_age,num_tot_energy_heat,num_tot_gas_heat,num_tot_gas_vol,lv_cg,lv_meter,lv_indv,lv_measure
834,HH17240029,HS2403000047,3,1,3,14,2,2,4,92.4,3,1,1,12,1,3,4,3,3,5,3,4,67,7731.17,5093.55,495.0,1,1.0,1,1.0
835,HH18240001,HS2403000048,3,1,1,1,4,3,2,49.5,2,1,1,6,1,3,4,3,3,5,3,2,55,7855.57,5196.45,505.0,1,1.0,1,1.0
836,HH18240010,HS2403000049,3,1,1,2,5,2,4,66.0,1,1,1,5,1,3,4,1,5,1,3,3,67,7371.53195,4398.51195,427.455,1,1.0,1,3.0
837,HH18240031,HS2403000050,3,1,1,1,4,3,2,56.1,2,1,1,6,1,3,4,3,1,5,3,2,55,8131.89,5402.25,525.0,1,1.0,1,1.0
838,HH18240021,HS2403000051,3,1,3,12,4,1,4,112.2,3,1,2,9,1,3,4,3,1,5,2,3,55,10570.782051,7489.4020509,727.83304674,1,1.0,1,3.0
839,HH18240055,HS2403000052,3,1,3,4,4,1,4,66.0,2,1,1,12,1,3,4,2,5,1,3,3,67,10524.750707,8121.050707,789.21775578,1,1.0,1,1.0
840,HH18240056,HS2403000053,3,1,3,5,4,1,4,66.0,2,1,1,10,1,3,4,3,1,3,3,3,35,10105.299648,8083.4396479,785.56264799,1,1.0,1,1.0
841,HH17240030,HS2404000024,3,1,3,11,4,1,4,69.3,2,1,1,6,1,1,4,2,2,5,3,3,55,11018.32,7964.46,774.0,1,1.0,1,1.0
842,HH17240031,HS2404000025,3,1,1,1,6,3,3,99.0,3,1,1,12,1,2,4,1,5,1,2,3,67,5679.234195,3303.914195,321.0800967,1,1.0,1,1.0
843,HH17240032,HS2404000026,3,1,1,1,4,2,4,211.2,5,1,2,22,1,3,4,2,5,6,3,4,55,23988.608818,19317.948818,1877.351683,1,1.0,1,1.0
844,HH17240034,HS2404000028,3,1,3,17,3,1,4,79.2,3,1,1,12,1,3,4,1,3,3,3,1,55,3267.0522222,796.27222218,77.383111971,1,1.0,1,1.0
845,HH17240035,HS2404000032,3,1,3,18,2,1,4,102.3,3,1,2,11,1,3,5,1,5,4,3,3,55,6660.302892,5291.182892,514.20630632,1,1.0,1,1.0
846,HH17240038,HS2404000035,3,1,1,3,5,1,5,135.3,3,1,2,14,1,3,5,2,1,5,3,2,55,11100.33,8448.09,821.0,1,1.0,1,1.0
847,HH17240040,HS2404000037,3,1,2,1,6,1,4,59.4,2,1,1,8,1,3,4,2,3,4,3,3,67,9138.7159159,6790.9159159,659.95295587,1,1.0,1,3.0
848,HH17240041,HS2404000038,3,1,3,7,3,1,5,72.6,2,1,1,9,1,3,4,3,5,2,5,1,55,5296.68,2675.4,260.0,1,1.0,1,1.0
849,HH17240044,HS2404000041,3,1,3,16,4,1,5,151.8,3,1,2,19,1,3,5,3,3,6,3,3,67,10202.866094,5615.6260945,545.73625797,1,1.0,1,3.0
850,HH12240001,HS2404000042,3,1,3,9,6,1,3,108.9,4,1,2,18,1,3,4,2,2,4,3,3,55,9679.2530098,7784.6730098,756.52798929,1,1.0,1,1.0
851,HH17240045,HS2404000043,3,1,2,4,5,2,6,198.0,2,1,2,8,1,3,4,3,3,3,3,2,35,5622.0908306,3729.2308306,362.41310307,1,1.0,1,1.0
852,HH18240017,HS2404000047,3,1,3,4,3,3,5,66.0,2,1,1,6,1,1,4,1,5,4,3,2,67,3638.8370801,2679.9370801,260.44092129,1,1.0,1,1.0
853,HH18240003,HS2404000048,3,1,3,16,3,2,6,112.2,3,1,2,14,1,3,4,4,5,4,3,3,55,4104.2164436,2194.1564436,213.23191872,1,1.0,1,1.0
854,HH18240024,HS2404000049,3,1,1,1,5,1,3,89.1,4,1,1,5,1,3,4,2,5,3,4,4,67,11654.07461,8691.3746097,844.64281921,1,1.0,1,3.0
855,HH18240027,HS2404000050,3,1,3,6,3,2,4,79.2,3,1,1,12,1,1,4,6,1,6,2,4,67,18834.297414,15979.957414,1552.9599042,1,1.0,1,1.0
856,HH18240009,HS2404000051,3,1,2,2,5,2,4,99.0,3,1,1,4,1,3,4,3,3,2,3,4,55,4010.2655632,572.84556315,55.670122755,1,1.0,1,2.0
857,HH18240015,HS2404000052,3,1,3,2,3,1,3,89.1,2,1,1,8,1,3,4,2,1,1,3,2,55,11654.07461,8691.3746097,844.64281921,1,1.0,1,4.0
858,HH18240014,HS2404000053,3,1,3,5,2,1,4,102.3,3,1,2,5,1,1,4,1,3,3,3,1,55,3863.1593355,2008.9993355,195.23803066,1,1.0,1,1.0
859,HH18240011,HS2404000054,3,1,1,1,5,1,3,165.0,1,1,1,5,1,3,4,2,1,4,3,3,55,6096.221753,2689.761753,261.3957,1,1.0,1,3.0
860,HH18240016,HS2404000055,3,1,1,2,5,2,5,161.7,3,1,1,28,1,3,5,3,5,5,3,3,67,12416.884634,8776.5046336,852.91590219,1,1.0,1,3.0
861,HH18240028,HS2404000056,3,1,1,1,4,3,4,191.4,4,1,1,18,1,3,4,4,5,2,4,3,55,14068.4,9261.0,900.0,1,1.0,1,1.0
862,HH18240005,HS2404000057,3,1,2,3,5,1,3,148.5,3,1,1,14,2,3,3,5,1,4,4,2,45,11789.0,0.0,0.0,0,0.0,1,0.0
863,HH18240025,HS2404000058,3,1,3,16,2,2,5,105.6,3,1,2,14,1,3,4,2,1,3,3,3,67,10472.049302,6136.789302,596.3838,1,1.0,1,1.0
864,HH18240029,HS2404000059,3,1,1,1,4,1,4,191.4,3,1,1,7,1,2,4,4,5,8,3,4,55,11350.114844,7036.3548441,683.80513548,1,1.0,1,1.0
865,HH18240030,HS2404000060,3,1,1,1,5,1,5,89.1,3,1,1,12,1,1,4,4,2,5,2,4,55,14607.268488,10930.768488,1062.2709901,1,1.0,1,1.0
866,HH18240035,HS2404000061,3,1,1,1,5,1,2,132.0,3,1,1,7,2,1,3,1,5,1,3,2,67,7015.3855326,0.0,0.0,0,0.0,1,0.0
867,HH18240018,HS2404000062,3,1,3,12,3,3,4,79.2,3,1,1,12,1,3,4,2,2,2,1,4,55,9889.7070364,7093.8470364,689.39232618,1,1.0,1,1.0
868,HH18240036,HS2404000063,3,1,3,1,2,2,5,112.2,3,1,2,14,1,3,4,2,3,2,2,4,67,10570.782051,7489.4020509,727.83304674,1,1.0,1,4.0
869,HH18240032,HS2404000064,3,1,3,5,3,1,5,79.2,3,1,2,12,1,3,4,3,1,1,4,3,45,6975.7469842,3961.4469842,384.98027057,1,1.0,1,1.0
870,HH18240033,HS2404000065,3,1,3,12,2,2,5,112.2,3,1,2,14,1,3,4,2,1,3,2,4,35,3514.2073378,297.8073378,28.941432245,1,1.0,1,1.0
871,HH18240026,HS2404000066,3,1,3,11,2,1,3,89.1,3,1,1,20,1,3,4,3,5,3,3,4,67,11843.27461,8691.3746097,844.64281921,1,1.0,1,3.0
872,HH18240054,HS2404000067,3,1,1,1,5,1,3,99.0,3,1,1,9,1,3,4,1,2,1,1,2,67,6175.7276254,4034.3276254,392.06293736,1,1.0,1,1.0
873,HH18240052,HS2404000068,3,1,3,13,2,2,3,89.1,3,1,2,8,1,3,4,3,2,2,2,2,25,8038.0074554,5752.1274554,559.00169635,1,1.0,1,1.0
874,HH12240002,HS2405000004,3,1,3,11,4,2,4,75.9,3,1,1,9,1,3,4,4,3,5,3,2,45,5016.8897502,2741.3297502,266.40716718,1,1.0,1,1.0
875,HH12240003,HS2405000006,3,1,3,3,4,2,4,75.9,3,1,1,6,1,3,4,4,3,3,3,2,55,7212.6947679,4997.3347679,485.6496373,1,1.0,1,1.0
876,HH12240005,HS2405000009,3,1,3,9,4,2,4,75.9,3,1,1,9,1,3,4,2,1,4,3,2,55,5238.9843361,3242.0643361,315.06942042,1,1.0,1,1.0
877,HH11240002,HS2405000010,3,1,1,1,6,2,4,95.7,3,1,2,8,2,3,3,2,3,2,3,3,67,10496.37,0.0,0.0,0,0.0,1,0.0
878,HH12240006,HS2405000012,3,1,2,1,5,2,4,165.0,2,1,1,8,2,1,3,3,1,5,3,3,45,15941.57,0.0,0.0,0,0.0,1,0.0
879,HH16240001,HS2405000013,3,1,2,1,5,2,2,66.0,2,1,1,2,4,3,5,2,3,3,3,2,67,16954.9,0.0,0.0,0,0.0,1,0.0
880,HH12240011,HS2405000019,3,1,3,18,4,2,4,89.1,3,1,1,8,1,3,4,4,1,8,3,2,35,7604.0617785,4565.6817785,443.70085311,1,1.0,1,1.0
881,HH12240012,HS2405000020,3,1,3,4,6,2,4,89.1,3,1,1,7,1,1,4,4,1,6,3,3,55,7310.2398412,4246.9198412,412.72301664,1,1.0,1,1.0
882,HH15240001,HS2405000022,3,1,3,7,4,4,4,79.2,3,1,1,8,1,1,4,2,1,5,3,1,55,8001.219857,4359.979857,423.71038454,1,1.0,2,1.0
883,HH12240014,HS2405000023,3,1,3,13,4,4,5,56.1,1,1,1,5,1,3,4,2,5,3,3,2,67,3462.3160284,1497.2160284,145.50204357,1,1.0,1,1.0
884,HH16240002,HS2405000025,3,1,1,2,3,3,4,66.0,2,1,1,16,1,3,4,3,1,6,3,3,45,5549.86328,3208.08328,311.7670826,1,1.0,1,1.0
885,HH12240015,HS2405000026,3,1,3,14,4,1,4,138.6,4,1,2,12,1,3,4,4,3,6,3,4,45,12044.37217,9441.15217,917.50749952,1,1.0,1,1.0
886,HH12240016,HS2405000027,3,1,3,3,4,1,4,138.6,4,1,2,8,1,3,4,4,1,5,3,1,35,5806.7253078,3192.3253078,310.23569561,1,1.0,1,1.0
887,HH12240017,HS2405000028,3,1,3,4,4,1,4,138.6,4,1,2,14,1,3,4,4,1,5,3,2,35,7092.9456035,3835.2656035,372.71774573,1,1.0,1,1.0
888,HH12240018,HS2405000029,3,1,3,8,4,1,4,138.6,4,1,2,12,1,3,4,4,1,6,3,2,45,5710.0995108,3330.4795108,323.66176004,1,1.0,1,1.0
889,HH12240019,HS2405000030,3,1,3,9,4,1,4,138.6,4,1,2,8,1,3,4,4,1,6,3,2,67,4877.8940218,2845.7140218,276.55141126,1,1.0,1,1.0
890,HH17240047,HS2405000032,3,1,1,1,6,1,6,92.4,2,1,2,5,1,3,4,2,3,3,3,3,55,12757.878398,10207.978398,992.02899884,1,1.0,1,1.0
891,HH17240048,HS2405000033,3,1,3,1,5,4,5,125.4,3,1,2,7,3,3,4,4,1,8,3,1,45,8363.3164794,4331.8152055,420.973295,0,1.0,2,1.0
892,HH17240052,HS2405000037,3,1,3,16,4,1,5,105.6,3,1,2,14,1,1,4,4,3,5,4,3,55,14481.880782,11788.360782,1145.6132927,1,1.0,1,1.0
893,HH17240053,HS2405000038,3,1,1,1,5,1,5,198.0,3,1,1,7,2,3,3,2,1,2,3,2,55,8644.38,0.0,0.0,0,0.0,1,0.0
894,HH17240054,HS2405000039,3,1,1,1,4,1,4,39.6,1,0,1,4,2,1,3,1,5,1,3,3,67,5512.0,0.0,0.0,0,0.0,1,0.0
895,HH17240055,HS2405000040,3,1,1,1,6,1,1,56.1,3,1,0,5,5,1,3,1,5,1,4,2,67,21387.34,0.0,0.0,0,0.0,1,0.0
896,HH12240030,HS2405000041,3,1,3,7,6,4,4,79.2,3,1,1,7,1,3,4,2,5,3,3,2,55,4987.0906571,2260.0306571,219.63368873,1,1.0,1,1.0
897,HH17240056,HS2405000042,3,1,3,7,6,1,4,79.2,3,1,1,5,1,3,4,3,1,9,3,2,55,3632.2102707,960.19027065,93.312951473,1,1.0,1,1.0
898,HH17240057,HS2405000043,3,1,3,10,2,3,4,112.2,3,1,2,3,1,3,4,4,1,5,3,3,55,15832.13,13140.33,1277.0,1,1.0,1,1.0
899,HH13240005,HS2405000044,3,1,1,1,5,1,4,59.4,3,1,1,8,1,3,4,4,1,9,3,3,45,12834.54823,9820.2482304,954.34871043,1,1.0,1,1.0
900,HH17240058,HS2405000045,3,1,1,2,5,1,4,72.6,3,1,1,2,1,3,4,3,5,4,3,3,55,6044.0416736,3647.2216736,354.44331133,1,1.0,1,1.0
901,HH18240002,HS2405000046,3,1,3,1,4,1,6,69.3,2,1,1,4,1,1,5,3,4,2,4,4,55,13728.33659,10846.47659,1054.0793576,1,1.0,1,1.0
902,HH18240020,HS2405000047,3,1,3,8,6,1,6,66.0,2,1,1,4,1,3,4,3,2,3,2,4,35,8699.3050102,6999.0850102,680.18318855,1,1.0,1,1.0
903,HH18240034,HS2405000048,3,1,3,7,4,1,6,66.0,2,1,1,4,1,3,4,2,1,2,2,2,55,10246.331449,8732.7314489,848.66194839,1,1.0,1,1.0
904,HH18240057,HS2405000049,3,1,1,1,5,2,3,105.6,3,1,1,12,2,3,3,2,5,2,2,4,67,11449.7,0.0,0.0,0,0.0,1,0.0
905,HH18240053,HS2410000004,3,1,3,12,3,1,4,168.3,4,1,2,17,1,3,4,5,3,6,3,2,45,10124.215877,5908.4958765,574.19785,1,1.0,1,1.0
906,HH15250012,HS2501000005,2,1,3,9,4,2,5,112.2,3,1,2,12,1,3,4,5,1,5,3,4,35,10570.782051,7489.4020509,727.83304674,1,1.0,1,4.0
907,HH13250005,HS2501000006,2,1,3,19,4,2,5,112.2,3,1,2,14,1,3,4,3,1,6,3,3,55,10952.622051,7489.4020509,727.83304674,1,1.0,1,4.0
908,HH13250008,HS2501000011,2,1,3,8,6,1,4,138.6,4,1,2,13,1,3,5,4,2,5,3,4,55,10643.701699,7693.9016992,747.70667631,1,1.0,1,3.0
909,HH17250001,HS2501000012,2,1,3,7,4,2,4,99.0,3,1,1,2,1,3,4,4,3,6,2,4,67,9915.790437,6996.950437,679.97574704,1,1.0,1,1.0
910,HH14250001,HS2501000013,2,1,2,2,4,1,6,75.9,3,1,1,6,1,3,4,2,1,4,2,3,55,9811.1560916,7064.3160916,686.52245788,1,1.0,1,1.0
911,HH17250002,HS2501000014,2,1,1,1,6,1,2,82.5,3,1,1,8,5,3,5,3,1,4,2,3,55,14459.74,0.0,0.0,0,0.0,1,0.0
912,HH17250003,HS2501000015,2,1,1,1,4,1,2,72.6,3,1,1,6,1,3,4,4,1,5,2,3,55,10402.501342,7084.6213421,688.49575725,1,1.0,1,1.0
913,HH17250005,HS2501000017,2,1,3,15,4,2,5,108.9,3,1,2,8,1,3,4,3,1,4,3,2,45,8553.74,6132.84,596.0,1,1.0,1,1.0
914,HH17250006,HS2501000018,2,1,2,1,4,1,3,66.0,3,1,1,18,2,3,3,2,5,3,3,3,67,10561.78,0.0,0.0,0,0.0,1,0.0
915,HH17250007,HS2501000019,2,1,1,1,6,1,5,75.9,3,1,1,7,1,3,4,4,1,5,3,3,45,9747.9431523,7259.9631523,705.53577768,1,1.0,1,1.0
916,HH17250009,HS2501000021,2,1,3,5,4,2,4,105.6,3,1,2,12,1,3,4,4,1,2,2,3,55,3939.7627272,1725.2627272,167.66401625,1,1.0,1,1.0
917,HH18250003,HS2501000030,2,1,3,2,4,4,6,82.5,3,1,2,8,1,3,5,5,1,5,2,3,35,12069.385716,8243.2457163,801.09287816,1,1.0,1,2.0
918,HH14250003,HS2502000001,2,1,1,1,6,3,1,72.6,3,1,1,6,2,3,3,3,1,5,2,3,55,18033.78,0.0,0.0,0,0.0,1,0.0
919,HH12250011,HS2502000002,2,1,1,1,4,1,2,105.6,3,1,1,10,2,3,3,4,3,5,2,3,45,21256.46,0.0,0.0,0,0.0,1,0.0
920,HH11250022,HS2502000003,2,1,1,2,4,1,3,62.7,2,1,1,8,1,3,4,2,5,1,2,3,67,8922.46,5618.34,546.0,1,1.0,1,1.0
921,HH12250012,HS2502000004,2,1,1,1,6,4,3,79.2,2,1,1,6,4,3,3,2,3,5,3,4,55,3983.52,0.0,0.0,0,0.0,1,0.0
922,HH11250023,HS2502000005,2,1,1,1,4,2,2,62.7,2,1,1,5,2,3,3,3,1,6,2,3,55,14025.92,0.0,0.0,0,0.0,1,0.0
923,HH12250013,HS2502000006,2,1,1,1,4,1,1,82.5,3,1,1,6,1,1,5,4,3,4,2,4,45,10809.485716,8243.2457163,801.09287816,1,1.0,1,3.0
924,HH14250004,HS2502000009,2,1,3,12,4,1,4,69.3,2,1,1,10,1,1,4,2,1,4,2,3,35,11271.82,7738.08,752.0,1,1.0,1,1.0
925,HH16250023,HS2502000010,2,1,3,9,4,2,5,69.3,2,1,1,10,1,1,4,2,5,3,2,2,67,11621.58116,8898.8211601,864.80283382,1,1.0,1,4.0
926,HH17250010,HS2502000014,2,1,3,1,4,2,4,99.0,3,1,1,6,1,3,4,2,1,6,2,3,55,3661.0116056,1568.6316056,152.44233291,1,1.0,1,1.0
927,HH17250011,HS2502000015,2,1,3,1,4,4,4,99.0,3,1,1,7,1,3,4,4,1,7,2,3,55,9696.5769988,7595.5969988,738.15325547,1,1.0,1,1.0
928,HH17250012,HS2502000016,2,1,3,2,4,2,4,99.0,3,1,1,6,1,3,4,4,1,6,2,4,55,10691.065144,7772.2251443,755.31828419,1,1.0,1,2.0
929,HH17250013,HS2502000017,2,1,3,3,4,2,4,99.0,3,1,1,6,1,3,4,3,1,6,2,3,55,10115.402102,7255.9021022,705.1411178,1,1.0,1,1.0
930,HH17250014,HS2502000018,2,1,3,3,4,2,4,99.0,3,1,1,6,1,3,4,4,1,6,2,3,55,13291.754318,11102.194317,1078.9304487,1,1.0,1,1.0
931,HH17250015,HS2502000019,2,1,2,2,4,2,4,72.6,3,1,1,4,1,3,4,2,1,4,3,3,55,9208.0208055,6516.2208055,633.25760987,1,1.0,1,2.0
932,HH17250017,HS2502000021,2,1,3,6,4,2,5,105.6,3,1,2,4,1,3,4,4,3,7,2,4,55,9382.7811964,7020.3611964,682.25084513,1,1.0,1,2.0
933,HH17250018,HS2502000022,2,1,3,11,4,4,5,105.6,3,1,2,4,1,1,4,4,1,3,2,3,67,10946.379044,7980.2390443,775.53343482,1,1.0,1,2.0
934,HH12250016,HS2502000023,2,1,3,8,4,2,4,102.3,3,1,2,11,1,3,4,5,1,5,3,3,55,8009.9503419,7233.3703419,702.95144237,1,1.0,1,3.0
935,HH17250019,HS2502000024,2,1,1,1,4,2,2,188.1,5,1,2,6,1,3,4,6,3,3,3,3,55,10388.342188,7609.6821877,739.52207849,1,1.0,1,3.0
936,HH18250006,HS2502000025,2,1,2,4,4,4,4,82.5,3,1,2,6,1,3,5,4,3,5,3,3,55,11002.985716,8243.2457163,801.09287816,1,1.0,1,3.0
937,HH18250001,HS2502000026,2,1,3,5,4,1,6,112.2,3,1,2,13,1,3,4,2,3,4,3,2,35,16709.039467,13627.659467,1324.3595206,1,1.0,1,1.0
938,HH18250004,HS2502000027,2,1,3,18,4,1,5,108.9,3,1,2,14,1,3,4,4,3,9,2,3,55,10215.129137,7418.4091369,720.93383254,1,1.0,2,3.0
939,HH13250013,HS2503000005,2,1,3,3,3,2,4,105.6,3,1,2,10,1,3,4,2,5,2,3,3,67,11513.119044,7980.2390443,775.53343482,1,1.0,2,3.0
940,HH16250010,HS2503000006,2,1,2,1,4,1,5,105.6,3,1,1,10,1,3,4,2,1,5,3,2,67,5317.9265444,3284.0265444,319.14738041,1,1.0,1,1.0
941,HH12250006,HS2503000008,2,1,2,2,4,1,4,138.6,3,1,2,16,1,3,4,3,4,5,2,3,67,23954.440994,21956.660994,2133.7862968,1,1.0,1,2.0
942,HH13250015,HS2503000013,2,1,2,1,4,1,3,79.2,3,1,1,8,1,3,4,2,5,1,2,2,67,10538.40664,7208.4866404,700.5332012,1,1.0,1,3.0
943,HH16250012,HS2503000014,2,1,2,1,4,1,3,79.2,3,1,1,10,1,3,4,4,1,4,3,3,55,7540.4466404,7208.4866404,700.5332012,1,1.0,1,3.0
944,HH13250016,HS2503000015,2,1,2,1,4,1,3,72.6,3,1,1,10,1,3,4,2,1,2,3,3,67,9208.0208055,6516.2208055,633.25760987,1,1.0,1,3.0
945,HH17250020,HS2503000016,2,1,2,1,4,1,3,72.6,3,1,1,10,1,3,4,2,5,2,3,2,67,13993.11,11782.05,1145.0,1,1.0,1,1.0
946,HH13250018,HS2503000017,2,1,2,1,4,1,3,72.6,3,1,1,10,1,3,5,2,1,2,3,3,67,8371.2408055,6516.2208055,633.25760987,1,1.0,1,3.0
947,HH13250019,HS2503000022,2,1,3,13,4,1,4,105.6,3,1,2,12,1,3,5,4,1,5,3,3,45,10866.399044,7980.2390443,775.53343482,1,1.0,1,3.0
948,HH13250020,HS2503000023,2,1,3,5,4,1,4,105.6,3,1,2,10,1,3,4,4,1,5,3,2,67,9873.9590443,7980.2390443,775.53343482,1,1.0,1,3.0
949,HH13250021,HS2503000024,2,1,3,7,4,3,4,105.6,3,1,2,12,1,3,4,4,1,5,3,2,45,10986.2,8067.36,784.0,1,1.0,1,1.0
950,HH13250022,HS2503000025,2,1,3,8,4,1,4,105.6,3,1,2,12,1,3,5,3,1,5,3,3,45,14107.254837,11344.934837,1102.5203923,1,1.0,1,1.0
951,HH11250015,HS2503000028,2,1,3,5,4,3,4,75.9,3,1,1,8,1,3,5,3,1,5,3,3,67,15309.54,12450.9,1210.0,1,1.0,1,1.0
952,HH16250013,HS2503000033,2,1,3,15,4,3,4,75.9,3,1,1,8,1,3,4,3,1,5,3,2,55,8898.97,6595.89,641.0,1,1.0,1,1.0
953,HH16250014,HS2503000034,2,1,3,7,4,3,4,75.9,3,1,1,7,1,1,4,4,1,5,2,2,45,9244.8084847,6828.2084847,663.57711222,1,1.0,1,4.0
954,HH16250015,HS2503000035,2,1,3,10,2,3,4,75.9,3,1,1,8,1,3,4,3,1,5,3,3,55,11864.42,9487.38,922.0,1,1.0,1,1.0
955,HH16250016,HS2503000036,2,1,3,14,4,1,4,75.9,3,1,1,12,1,3,4,3,1,4,3,3,45,13235.391842,10534.131842,1023.7251547,1,1.0,1,1.0
956,HH16250017,HS2503000037,2,1,3,4,3,1,4,99.0,3,1,1,12,1,3,4,4,1,5,3,2,55,6132.74,3807.3,370.0,1,1.0,1,1.0
957,HH11250016,HS2503000039,2,1,1,2,4,1,4,82.5,3,1,1,8,1,3,4,2,2,2,3,2,67,11506.945716,8243.2457163,801.09287816,1,1.0,1,3.0
958,HH16250019,HS2503000041,2,1,2,1,3,3,4,46.2,2,1,1,20,1,3,5,1,1,3,3,3,45,8750.349178,7114.629178,691.41197065,1,1.0,1,3.0
959,HH13250030,HS2503000045,2,1,2,3,4,4,4,59.4,2,1,1,3,1,3,4,2,1,4,3,3,55,10076.835539,7551.0155393,733.82075212,1,1.0,1,1.0
960,HH13250032,HS2503000047,2,1,2,1,5,2,4,26.4,1,1,1,5,1,3,4,2,3,3,2,3,67,2434.005747,1911.125747,185.72650602,1,1.0,1,1.0
961,HH13250033,HS2503000048,2,1,3,12,4,2,4,79.2,2,1,1,8,3,3,5,3,1,3,2,3,55,10169.669648,0.0,0.0,0,0.0,2,0.0
962,HH12250010,HS2503000051,2,1,3,4,4,1,4,118.8,4,1,2,8,1,3,4,3,1,4,3,3,55,10703.885521,8241.7055214,800.94319936,1,1.0,1,4.0
963,HH16250021,HS2503000054,2,1,2,3,4,4,5,69.3,2,1,1,9,1,3,4,4,1,6,3,3,45,10174.012713,7707.5327126,749.03136177,1,1.0,1,1.0
964,HH13250035,HS2503000055,2,1,3,7,4,1,4,102.3,3,1,2,10,3,3,4,4,1,5,3,3,45,12878.606273,1391.9281735,135.2699877,0,1.0,2,4.0
965,HH13250034,HS2503000056,2,1,3,6,3,4,4,49.5,2,1,1,3,1,3,4,4,4,2,3,3,55,8162.0266388,5061.7266388,491.90735071,1,1.0,1,4.0
966,HH17250021,HS2503000057,2,1,2,4,5,2,4,39.6,2,1,1,2,1,3,4,4,1,1,4,3,45,9488.0622699,7546.1822699,733.35104663,1,1.0,1,3.0
967,HH17250022,HS2503000058,2,1,2,3,4,3,5,99.0,3,1,2,6,1,3,4,2,3,3,4,3,55,10691.065144,7772.2251443,755.31828419,1,1.0,1,3.0
968,HH15250013,HS2503000060,2,1,1,3,5,2,3,132.0,4,1,2,7,1,3,4,4,1,3,3,3,55,9326.81,7631.75,741.66666667,1,1.0,1,3.0
969,HH17250024,HS2503000061,2,1,1,1,6,3,1,79.2,2,1,1,6,2,1,3,2,5,1,3,5,67,12528.2,0.0,0.0,0,0.0,1,0.0
970,HH17250025,HS2503000062,2,1,1,1,6,2,6,75.9,3,1,1,16,4,3,3,2,3,4,3,4,67,4020.5,0.0,0.0,0,0.0,1,0.0
971,HH17250026,HS2503000063,2,1,1,1,6,1,1,82.5,2,1,1,17,2,1,3,2,3,3,4,3,67,10738.94,0.0,0.0,0,0.0,1,0.0
972,HH17250027,HS2503000064,2,1,1,1,6,3,2,59.4,3,1,1,12,2,3,3,3,3,7,4,3,67,14206.52,0.0,0.0,0,0.0,1,0.0
973,HH17250028,HS2503000065,2,1,2,4,4,2,5,66.0,2,1,1,4,4,3,5,2,2,2,3,3,55,2430.36,0.0,0.0,0,1.0,1,1.0
974,HH17250029,HS2503000066,2,1,2,2,3,3,6,92.4,3,1,1,10,1,3,4,4,1,4,3,3,35,10794.636094,8157.016094,792.7129343,1,1.0,1,3.0
975,HH17250030,HS2503000067,2,1,2,2,5,1,6,99.0,3,1,1,8,1,3,5,3,3,6,3,3,55,18710.88,13912.08,1352.0,1,1.0,1,2.0
976,HH17250031,HS2503000068,2,1,1,1,4,3,3,75.9,3,1,1,5,1,3,4,1,5,1,3,3,67,8862.6243368,6317.0243368,613.89935246,1,1.0,1,1.0
977,HH17250032,HS2503000069,2,1,3,11,4,1,4,112.2,3,1,2,11,3,3,5,4,1,7,3,2,55,12415.783678,0.0,0.0,0,0.0,2,0.0
978,HH17250033,HS2503000070,2,1,3,2,2,1,4,102.3,3,1,2,4,3,3,4,3,1,6,4,4,45,14103.246273,1391.9281735,135.2699877,0,1.0,2,1.0
979,HH13250028,HS2503000071,2,1,3,4,4,1,6,92.4,3,1,1,5,3,3,4,3,1,4,3,3,45,11636.524774,1686.8750516,163.93343553,0,1.0,2,4.0
980,HH17250034,HS2503000072,2,1,3,9,4,1,4,105.6,3,1,2,5,1,3,4,4,1,7,3,3,55,12722.353118,10146.653118,986.06930199,1,1.0,1,1.0
981,HH13250025,HS2503000073,2,1,3,17,4,2,4,105.6,3,1,2,4,1,3,4,4,1,6,3,3,35,13112.71,10814.79,1051.0,1,1.0,1,1.0
982,HH17250035,HS2503000074,2,1,3,12,4,2,4,108.9,3,1,2,4,1,3,4,4,1,8,3,2,55,6695.2271897,1260.0271897,122.45162194,1,1.0,1,1.0
983,HH17250036,HS2503000075,2,1,3,6,4,1,4,82.5,1,1,1,16,1,3,4,1,1,2,3,3,45,15474.942536,12134.702536,1179.2713835,1,1.0,1,1.0
984,HH17250037,HS2503000076,2,1,2,2,4,1,4,66.0,3,1,1,6,1,3,5,2,3,4,2,3,45,9212.030029,6820.370029,662.81535753,1,1.0,1,3.0
985,HH18250007,HS2503000077,2,1,2,2,4,1,4,92.4,3,1,1,6,1,3,4,3,1,5,2,3,35,13888.82027,10856.46027,1055.0495889,1,1.0,1,1.0
986,HH18250008,HS2503000078,2,1,2,3,5,2,3,105.6,3,1,1,8,1,3,4,4,1,5,2,3,45,10946.379044,7980.2390443,775.53343482,1,1.0,1,3.0
987,HH18250002,HS2503000079,2,1,3,10,4,1,4,112.2,3,1,1,6,1,3,4,3,1,3,3,3,25,11530.542051,7489.4020509,727.83304674,1,1.0,2,1.0
988,HH18250009,HS2503000080,2,1,1,2,4,3,3,82.5,3,1,1,6,1,3,4,1,1,3,3,4,25,10879.145716,8243.2457163,801.09287816,1,1.0,1,1.0
