,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_mhh_age,num_hh_ann_incm,num_tot_energy_heat,num_tot_gas_heat
842,HS2404000038,HH17240041,3,1,3,7,4,1,5,79.19999999999999,2,1,1,9,1,3,4,4,1,55,18000000,4540.02,2127.72
843,HS2404000039,HH17240042,3,1,3,6,2,1,5,112.19999999999999,3,1,2,7,1,3,4,4,1,55,66000000,7087.87,3890.39
844,HS2404000040,HH17240043,3,1,3,13,3,1,5,112.19999999999999,3,1,2,7,1,3,4,4,1,55,54000000,6909.17,3744.37
845,HS2404000041,HH17240044,3,1,3,16,4,1,5,148.5,3,1,2,19,1,3,5,4,3,67,66000000,18198.629243,13806.609243
846,HS2404000042,HH12240001,3,1,3,11,6,1,4,75.89999999999999,3,1,1,9,1,3,4,2,1,55,42000000,6700.4752765,4176.3752765
847,HS2404000043,HH17240045,3,1,2,4,5,1,6,198.0,2,1,2,8,1,3,4,3,5,35,25000000,12284.469574,9200.5095741
848,HS2405000004,HH12240002,3,1,3,11,4,2,4,75.89999999999999,3,1,1,9,1,3,4,4,1,45,54000000,4945.8417704,2707.2617704
849,HS2405000006,HH12240003,3,1,3,3,4,2,4,75.89999999999999,3,1,1,6,1,3,4,4,1,55,25000000,7380.5561158,5149.7161158
850,HS2405000009,HH12240005,3,1,3,9,4,2,4,75.89999999999999,3,1,1,9,1,3,4,2,1,55,42000000,4383.2582859,2368.2782859
851,HS2405000010,HH11240002,3,1,1,1,5,2,5,95.69999999999999,3,1,2,10,2,3,3,2,3,67,18000000,10070.09,0.0
852,HS2405000012,HH12240006,3,1,1,1,5,2,1,49.5,2,1,1,3,2,1,3,2,3,67,25000000,15697.45,0.0
853,HS2405000013,HH16240001,3,1,1,1,6,2,1,66.0,2,1,1,2,4,3,5,3,5,67,25000000,15315.74,0.0
854,HS2405000016,HH12240008,3,1,1,1,5,4,3,95.69999999999999,3,1,1,8,1,3,4,2,5,67,25000000,5206.1249681,1963.9249681
855,HS2405000017,HH12240009,3,1,1,1,5,3,3,85.8,4,1,1,10,1,3,4,2,1,67,25000000,5880.2961216,2559.8361216
856,HS2405000019,HH12240011,3,1,3,18,4,2,4,89.1,3,1,1,8,1,3,4,4,3,55,90000000,9813.8691674,4366.6291674
857,HS2405000020,HH12240012,3,1,3,4,4,2,4,89.1,3,1,1,7,1,1,4,4,1,45,66000000,6961.4586446,3860.2986446
858,HS2405000022,HH15240001,3,1,3,7,4,4,4,79.19999999999999,3,1,1,8,1,1,4,2,1,55,54000000,7611.363877,3844.563877
859,HS2405000023,HH12240014,3,1,3,13,4,4,5,56.099999999999994,1,1,1,5,1,3,4,2,1,55,25000000,4900.1664843,2931.6264843
860,HS2405000024,HH15240002,3,1,1,2,5,1,4,82.5,3,1,1,7,1,3,4,2,1,35,42000000,9843.545331,7420.065331
861,HS2405000025,HH16240002,3,1,1,2,5,1,4,66.0,3,1,1,2,1,3,4,3,1,55,66000000,5571.4104259,3229.6304259
862,HS2405000026,HH12240015,3,1,3,14,4,4,4,138.6,4,1,2,12,1,3,4,4,1,45,66000000,6955.8713791,3923.5113791
863,HS2405000027,HH12240016,3,1,3,3,4,4,4,138.6,4,1,2,8,1,3,4,4,1,45,54000000,5637.6562028,3196.1162028
864,HS2405000028,HH12240017,3,1,3,4,4,4,4,138.6,4,1,2,14,1,3,4,4,1,45,54000000,6109.4989655,2878.4789655
865,HS2405000029,HH12240018,3,1,3,8,4,4,4,138.6,4,1,2,12,1,3,4,4,1,45,66000000,8123.610873,5782.690873
866,HS2405000030,HH12240019,3,1,3,9,4,4,4,138.6,4,1,2,8,1,3,4,4,1,45,66000000,4712.5022068,2697.5222068
867,HS2405000031,HH17240046,3,1,3,4,2,1,5,102.3,3,1,2,5,1,3,4,3,3,67,66000000,13651.35,10899.35
868,HS2405000032,HH17240047,3,1,1,1,4,1,6,92.39999999999999,2,1,2,5,1,3,4,2,3,55,25000000,10475.058989,7945.8308874
869,HS2405000033,HH17240048,3,1,3,1,5,4,6,125.39999999999999,3,1,2,7,3,3,4,4,1,45,90000000,16012.867153,4453.4047137
870,HS2405000034,HH17240049,3,1,1,1,4,3,2,115.5,3,1,1,6,2,1,3,2,4,55,18000000,6642.24,0.0
871,HS2405000035,HH17240050,3,1,1,2,4,3,2,99.0,3,1,1,6,2,3,3,3,4,25,18000000,10147.96,0.0
872,HS2405000036,HH17240051,3,1,3,9,5,4,5,69.3,2,1,1,9,1,3,4,3,1,55,66000000,4817.2441389,2143.5041389
873,HS2405000037,HH17240052,3,1,3,16,4,1,5,105.6,3,1,2,14,1,1,4,4,3,55,54000000,15808.868833,13124.808833
874,HS2405000038,HH17240053,3,1,1,1,4,1,4,92.39999999999999,3,1,1,5,2,3,3,2,3,55,18000000,8748.32,0.0
875,HS2405000039,HH17240054,3,1,1,1,4,1,4,39.599999999999994,1,0,1,4,2,1,3,1,5,67,12000000,6905.44,0.0
876,HS2405000040,HH17240055,3,1,1,1,4,1,2,56.099999999999994,3,1,0,5,5,1,3,1,5,67,12000000,18801.456426,0.0
877,HS2405000041,HH12240030,3,1,3,7,6,4,4,79.19999999999999,3,1,1,7,1,3,4,2,1,67,25000000,4963.1297489,2215.4297489
878,HS2405000042,HH17240056,3,1,3,7,6,1,4,79.19999999999999,3,1,1,5,1,3,4,4,1,55,96000000,5763.2671375,3098.1271375
879,HS2405000043,HH17240057,3,1,3,12,2,3,5,112.19999999999999,3,1,2,3,1,3,4,4,3,55,54000000,10406.147484,7310.1474841
880,HS2405000044,HH13240005,3,1,1,1,5,1,4,59.4,3,1,1,8,1,3,4,4,1,45,96000000,5962.4385153,2718.5185153
881,HS2405000045,HH17240058,3,1,1,1,6,1,4,194.7,3,1,1,5,1,3,4,2,1,55,42000000,8277.8550544,5196.4750544
882,HS2501000005,HH15250012,2,1,3,9,4,2,5,112.19999999999999,3,1,2,12,1,3,4,5,1,45,54000000,9705.6624921,6862.5024921
883,HS2501000006,HH13250005,2,1,3,19,4,2,5,112.19999999999999,3,1,2,14,1,3,4,3,1,55,66000000,10209.649382,6451.449382
884,HS2501000011,HH13250008,2,1,3,8,3,1,4,138.6,4,1,2,16,1,3,5,3,1,55,54000000,13568.880791,9152.780791
885,HS2501000012,HH17250001,2,1,3,7,4,2,4,99.0,3,1,1,2,1,3,4,3,3,55,66000000,9071.6111257,7195.0911257
886,HS2501000013,HH14250001,2,1,2,2,4,4,6,75.89999999999999,3,1,1,6,1,3,4,3,3,55,42000000,9148.184431,6741.904431
887,HS2501000014,HH17250002,2,1,1,1,6,1,2,82.5,3,1,1,8,2,3,3,3,5,55,42000000,18780.28,0.0
888,HS2501000015,HH17250003,2,1,1,1,4,1,2,72.6,3,1,1,6,2,3,3,3,3,55,54000000,12601.45,0.0
889,HS2501000016,HH17250004,2,1,3,10,4,2,5,108.89999999999999,3,1,2,2,1,3,4,4,1,45,42000000,10308.958,7661.878
890,HS2501000017,HH17250005,2,1,3,15,4,2,5,108.89999999999999,3,1,2,8,1,3,4,3,1,45,42000000,7642.042,5813.682
891,HS2501000018,HH17250006,2,1,1,1,4,1,3,66.0,3,1,1,18,2,3,3,2,5,67,25000000,10673.18,0.0
892,HS2501000019,HH17250007,2,1,1,4,4,2,5,75.89999999999999,3,1,1,7,1,3,4,4,1,45,54000000,11599.268578,9045.0685782
893,HS2501000020,HH17250008,2,1,1,1,6,2,3,66.0,2,1,1,6,1,3,4,2,5,67,18000000,14822.437652,12593.317652
894,HS2501000021,HH17250009,2,1,3,5,4,2,4,105.6,3,1,2,12,1,3,4,4,1,55,18000000,3452.0405186,1599.6005186
895,HS2502000001,HH14250003,2,1,1,1,6,3,1,72.6,3,1,1,6,2,3,3,4,3,55,54000000,17810.42,0.0
896,HS2502000002,HH12250011,2,1,1,2,3,1,2,105.6,3,1,1,5,2,3,3,4,1,45,54000000,14549.67,0.0
897,HS2502000003,HH11250022,2,1,2,2,5,1,3,62.699999999999996,2,1,1,8,1,3,4,2,5,67,12000000,8791.152142,5766.532142
898,HS2502000004,HH12250012,2,1,1,1,5,4,3,79.19999999999999,2,1,1,6,4,3,3,3,3,45,54000000,80177.28,0.0
899,HS2502000005,HH11250023,2,1,1,1,5,2,2,62.699999999999996,2,1,1,5,2,3,3,3,1,55,66000000,13769.9,0.0
900,HS2502000006,HH12250013,2,1,2,1,4,1,1,82.5,2,1,1,6,1,1,5,4,1,45,42000000,9642.492727,5621.132727
901,HS2502000009,HH14250004,2,1,3,12,3,1,4,69.3,2,1,1,10,1,1,4,2,1,35,42000000,9249.0971497,7656.754784
902,HS2502000010,HH16250023,2,1,3,9,3,2,5,69.3,2,1,1,10,1,1,4,3,3,55,54000000,7763.339083,5807.654503
903,HS2502000013,HH14250005,2,1,3,9,4,1,5,158.39999999999998,4,1,2,14,1,3,4,4,3,67,54000000,4591.438493,758.418493
904,HS2502000014,HH17250010,2,1,3,1,4,2,4,99.0,3,1,1,6,1,3,4,4,1,55,66000000,3393.4204399,1555.6004399
905,HS2502000015,HH17250011,2,1,3,2,4,4,4,99.0,3,1,1,7,1,3,4,5,3,55,78000000,2972.3193394,1106.9793394
906,HS2502000016,HH17250012,2,1,3,2,4,2,4,99.0,3,1,1,6,1,3,4,5,1,55,66000000,3074.2546165,1135.8146165
907,HS2502000017,HH17250013,2,1,3,3,4,2,4,99.0,3,1,1,6,1,3,4,5,1,45,66000000,3804.1886517,1782.3286517
908,HS2502000018,HH17250014,2,1,3,3,4,2,4,99.0,3,1,1,6,1,3,4,4,1,55,66000000,3485.3206876,1613.9606876
909,HS2502000019,HH17250015,2,1,2,2,4,2,4,72.6,3,1,1,4,1,3,4,3,1,55,42000000,15900.635881,14076.575881
910,HS2502000020,HH17250016,2,1,2,3,4,2,6,79.19999999999999,3,1,1,4,2,3,3,3,1,55,66000000,18091.845,0.0
911,HS2502000021,HH17250017,2,1,3,6,4,2,5,105.6,3,1,2,4,1,3,4,3,1,55,54000000,8753.9321812,6880.8521812
912,HS2502000022,HH17250018,2,1,3,6,4,4,5,105.6,3,1,2,4,1,1,4,2,1,67,25000000,2815.1374567,1042.6774567
913,HS2502000023,HH12250016,2,1,3,8,2,2,4,102.3,3,1,2,11,1,1,4,5,1,55,54000000,9922.656503,7282.456503
914,HS2502000024,HH17250019,2,1,1,1,5,1,2,188.1,5,1,2,18,1,3,4,6,1,55,25000000,22809.266133,19516.326133
915,HS2503000001,HH13250009,2,1,2,2,4,1,4,194.7,4,1,2,18,1,3,4,4,5,55,96000000,16116.599337,11890.559337
916,HS2503000002,HH13250010,2,1,1,3,5,2,5,99.0,3,1,2,5,1,1,4,2,2,55,25000000,35398.525978,34070.685978
917,HS2503000005,HH13250013,2,1,3,3,3,2,4,105.6,3,1,2,10,1,3,4,2,5,67,18000000,4209.27,1345.47
918,HS2503000006,HH16250010,2,1,1,2,3,2,5,105.6,3,1,1,10,1,3,4,4,1,55,54000000,10768.346239,7698.146239
919,HS2503000008,HH12250006,2,1,2,2,5,4,4,138.6,4,1,2,16,1,3,4,4,3,55,54000000,39091.290564,22681.630564
920,HS2503000011,HH16250011,2,1,1,1,3,2,5,59.4,2,1,1,4,1,1,4,2,2,35,25000000,12092.800034,9702.860034
921,HS2503000013,HH13250015,2,1,1,1,5,3,2,79.19999999999999,3,1,1,8,1,3,4,2,5,67,12000000,9521.6664351,6994.1264351
922,HS2503000014,HH16250012,2,1,2,1,4,1,3,79.19999999999999,3,1,1,10,1,3,4,4,1,45,42000000,7458.8286333,5286.4686333
923,HS2503000015,HH13250016,2,1,1,1,5,4,4,72.6,3,1,1,10,1,3,4,3,2,67,18000000,9098.588942,6285.528942
924,HS2503000016,HH17250020,2,1,1,1,5,1,4,85.8,3,1,1,10,1,3,4,2,5,67,18000000,7905.8155081,5924.3755081
925,HS2503000017,HH13250018,2,1,1,1,5,3,3,72.6,3,1,1,10,1,3,4,2,3,67,18000000,10108.967222,7685.1246182
926,HS2503000022,HH13250019,2,1,3,13,3,1,4,105.6,3,1,2,12,1,3,5,3,3,45,54000000,9414.6769715,6517.3369715
927,HS2503000024,HH13250021,2,1,3,7,4,1,4,105.6,3,1,2,12,1,3,4,4,3,45,54000000,14306.590598,12184.970598
928,HS2503000025,HH13250022,2,1,3,8,4,1,4,105.6,3,1,2,12,1,3,5,3,1,45,54000000,18989.727102,15579.827102
929,HS2503000028,HH11250015,2,1,3,5,4,1,4,75.89999999999999,3,1,1,7,1,3,5,3,1,45,54000000,10131.319286,7663.9792862
930,HS2503000033,HH16250013,2,1,3,15,2,1,4,75.89999999999999,3,1,1,8,1,3,4,2,1,55,54000000,8732.254871,6326.834871
931,HS2503000034,HH16250014,2,1,3,7,3,2,4,75.89999999999999,3,1,1,7,1,1,4,4,1,45,54000000,11191.818669,9214.678669
932,HS2503000035,HH16250015,2,1,3,1,2,4,4,75.89999999999999,3,1,1,8,1,3,4,2,1,55,54000000,10519.505703,8092.385637
933,HS2503000036,HH16250016,2,1,3,14,5,3,4,75.89999999999999,3,1,1,12,1,3,4,3,1,35,42000000,6341.0714358,4726.539111
934,HS2503000037,HH16250017,2,1,3,4,3,2,4,99.0,3,1,1,12,1,3,4,4,1,55,54000000,6527.6207134,4580.950913
935,HS2503000038,HH16250018,2,1,1,3,2,2,4,39.599999999999994,2,1,1,3,1,1,4,1,5,67,18000000,8676.962574,6160.602574
936,HS2503000039,HH11250016,2,1,1,2,5,2,4,82.5,3,1,1,8,4,3,4,2,5,67,18000000,9094.782063,1236.102063
937,HS2503000041,HH16250019,2,1,1,1,3,2,5,75.89999999999999,2,1,1,8,1,3,5,1,1,45,25000000,8369.884431,6741.904431
938,HS2503000045,HH13250030,2,1,1,3,4,4,4,59.4,2,1,1,3,1,3,4,2,1,67,42000000,11062.893013,8862.153013
939,HS2503000047,HH13250032,2,1,1,1,5,2,4,26.4,1,1,1,5,1,3,4,1,3,55,25000000,3371.4348758,1563.7148758
940,HS2503000048,HH13250033,2,1,1,2,4,4,4,49.5,2,1,1,8,1,3,4,2,1,55,25000000,9321.5386971,6512.7786971
941,HS2503000051,HH12250010,2,1,3,4,4,1,4,118.8,4,1,2,8,1,3,4,3,1,55,42000000,16629.477459,13848.237459
942,HS2503000053,HH16250020,2,1,3,15,2,2,4,118.8,4,1,2,11,1,3,4,3,1,55,54000000,18857.281516,14959.761516
943,HS2503000054,HH16250021,2,1,1,3,3,1,3,69.3,2,1,1,9,1,3,4,4,1,45,66000000,10657.490465,7365.410465
944,HS2503000055,HH13250035,2,1,3,7,4,1,4,102.3,3,1,2,10,1,3,4,4,1,55,54000000,3608.002028,1017.942968
945,HS2503000056,HH13250034,2,1,3,2,3,4,5,49.5,2,1,1,3,1,3,4,4,5,55,18000000,12772.718846,10389.658846
946,HS2503000057,HH17250021,2,1,1,3,6,2,1,39.599999999999994,2,1,1,2,1,3,4,4,1,45,12000000,5159.674109,2689.754109
947,HS2503000058,HH17250022,2,1,1,3,3,3,4,99.0,3,1,2,6,2,3,3,3,3,55,25000000,11622.62,0.0
948,HS2503000060,HH15250013,2,1,1,3,4,2,3,132.0,4,1,2,7,1,3,4,4,1,67,25000000,9414.1033181,7289.9033181
949,HS2503000061,HH17250024,2,1,1,1,4,3,1,79.19999999999999,2,1,1,6,2,1,3,2,5,67,12000000,11941.84,0.0
950,HS2503000062,HH17250025,2,1,1,1,4,2,6,75.89999999999999,3,1,1,16,4,3,3,2,3,67,42000000,18221.19,0.0
951,HS2503000063,HH17250026,2,1,1,1,4,1,1,82.5,2,1,1,17,2,1,3,2,2,55,25000000,10008.4,0.0
952,HS2503000064,HH17250027,2,1,1,1,4,3,2,59.4,3,1,1,12,2,3,3,3,3,67,78000000,13049.02,0.0
953,HS2503000065,HH17250028,2,1,1,4,4,2,5,66.0,2,1,1,4,4,3,3,2,2,67,18000000,2138.04,0.0
954,HS2503000066,HH17250029,2,1,1,2,3,3,6,92.39999999999999,3,1,1,10,1,3,4,4,1,35,42000000,11178.518052,9419.8180525
955,HS2503000067,HH17250030,2,1,1,2,4,1,6,99.0,3,1,1,4,1,3,4,3,3,55,66000000,7102.37493,4465.61493
956,HS2503000068,HH17250031,2,1,1,1,5,3,3,75.89999999999999,3,1,1,5,1,3,4,1,5,67,12000000,7983.1986512,6018.0986512
957,HS2503000069,HH17250032,2,1,3,11,2,1,4,112.19999999999999,3,1,2,12,3,3,4,2,1,55,78000000,10434.247695,1474.9373958
958,HS2503000070,HH17250033,2,1,3,2,2,1,4,102.3,3,1,2,4,3,3,4,4,1,45,66000000,37228.352156,12134.988661
959,HS2503000071,HH13250028,2,1,3,4,2,2,6,92.39999999999999,3,1,1,5,3,3,4,3,3,45,42000000,6499.7474071,2146.5674071
960,HS2503000072,HH17250034,2,1,3,9,2,1,4,105.6,3,1,2,5,1,3,4,4,1,55,78000000,13177.75669,10703.53669
961,HS2503000073,HH13250025,2,1,3,17,3,2,4,105.6,3,1,2,5,1,3,4,4,1,35,66000000,12267.459865,9862.0398654
962,HS2503000074,HH17250035,2,1,3,12,2,2,4,108.89999999999999,3,1,2,5,1,3,4,4,2,55,90000000,11023.99,8855.07
963,HS2503000075,HH17250036,2,1,3,6,2,2,4,105.6,3,1,2,5,1,3,4,4,1,55,18000000,15490.085061,12149.845061
964,HS2503000076,HH17250037,2,1,1,2,3,1,4,66.0,3,1,1,6,1,3,5,2,3,45,42000000,7495.3177013,5745.2177013
965,HS2504000002,HH14250002,2,1,3,2,4,2,5,112.19999999999999,3,1,2,10,1,3,4,4,1,45,54000000,9764.690416,6190.530416
966,HS2504000003,HH13250036,2,1,3,9,2,3,4,105.6,3,1,2,12,1,3,4,3,1,45,90000000,16512.244668,13848.824668
967,HS2504000005,HH13250037,2,1,3,15,3,1,4,105.6,3,1,2,12,1,3,5,4,1,67,90000000,14045.389873,10919.289873
968,HS2504000006,HH13250038,2,1,3,4,3,1,4,105.6,3,1,2,12,1,3,5,2,1,67,54000000,14102.669415,10919.289873
969,HS2504000007,HH13250039,2,1,3,4,4,1,4,105.6,3,1,2,12,1,3,4,4,1,55,66000000,6034.8774574,3463.4774574
970,HS2504000008,HH17250038,2,1,2,3,6,1,6,33.0,1,1,1,3,1,3,4,1,1,45,12000000,7129.3253248,4101.7619176
971,HS2504000009,HH17250039,2,1,1,3,4,1,6,132.0,3,1,2,14,1,3,4,3,3,35,42000000,11427.463582,9287.783582
972,HS2504000010,HH17250040,2,1,3,5,2,3,6,72.6,2,1,1,5,3,3,4,1,1,45,42000000,6741.9342942,212.62727999
973,HS2505000005,HH11250002,2,1,3,11,3,1,4,102.3,3,1,2,8,1,3,4,4,3,67,54000000,13142.101051,10274.861051
974,HS2505000006,HH11250003,2,1,3,11,4,1,4,89.1,3,1,2,8,1,3,4,3,1,55,42000000,3940.9610561,1073.7210561
975,HS2505000007,HH13250001,2,1,3,3,3,1,4,99.0,3,1,2,18,1,3,4,2,3,55,42000000,8710.562326,5817.522326
976,HS2505000008,HH15250003,2,1,3,5,5,1,4,105.6,3,1,2,4,1,3,4,4,1,55,66000000,4516.8709346,922.07093456
977,HS2505000010,HH16250001,2,1,3,11,3,1,4,72.6,3,1,1,6,1,3,4,3,4,55,54000000,11754.581454,8041.859588
978,HS2505000011,HH16250002,2,1,3,2,3,1,4,75.89999999999999,3,1,1,7,1,3,4,2,5,67,18000000,5290.0162272,3012.7055
979,HS2505000013,HH11250004,2,1,3,5,4,3,4,72.6,3,1,1,8,1,3,4,3,5,55,12000000,8787.4409537,7013.089237
980,HS2505000014,HH16250003,2,1,3,5,3,1,4,75.89999999999999,3,1,1,6,1,3,4,3,3,35,25000000,12438.776832,10649.528554
981,HS2505000015,HH16250004,2,1,3,6,3,1,4,79.19999999999999,3,1,1,7,1,1,4,5,1,55,42000000,13199.417285,11057.129658
982,HS2505000016,HH16250005,2,1,3,9,3,1,4,75.89999999999999,3,1,1,7,1,3,4,2,5,67,18000000,8812.542665,6161.162665
983,HS2505000017,HH16250006,2,1,3,1,4,3,3,46.199999999999996,2,1,1,4,1,3,4,3,5,25,42000000,4017.3797175,2128.955955
984,HS2505000018,HH15250005,2,1,2,1,4,3,3,105.6,3,1,1,26,1,3,4,4,3,55,66000000,3046.1367098,1184.2367098
985,HS2505000020,HH15250007,2,1,2,1,3,2,3,66.0,3,1,1,5,1,3,4,3,4,55,54000000,4322.780443,3875.580443
986,HS2505000021,HH16250007,2,1,2,2,4,1,3,82.5,3,1,1,8,1,3,4,4,3,45,54000000,9291.902128,6981.942128
987,HS2505000023,HH16250009,2,1,1,2,4,2,3,49.5,2,1,1,6,1,3,4,2,2,55,25000000,5699.200524,3282.600524
988,HS2505000024,HH13250002,2,1,3,7,3,1,4,105.6,3,1,2,14,1,3,4,2,3,67,12000000,7810.078554,5048.618554
989,HS2505000025,HH13250003,2,1,1,2,5,2,2,99.0,3,1,2,14,1,3,5,6,3,45,66000000,4788.4090562,1138.5690562
990,HS2505000026,HH12250003,2,1,1,1,5,2,4,39.599999999999994,1,1,1,4,1,3,4,2,5,67,12000000,7837.153905,6756.133905
991,HS2505000027,HH12250004,2,1,1,1,5,4,4,89.1,3,1,1,7,1,3,4,1,5,67,12000000,6217.483556,4540.483556
992,HS2505000028,HH15250008,2,1,2,1,3,1,6,102.3,3,1,2,5,1,3,4,3,4,55,42000000,9363.876986,6773.556986
993,HS2505000035,HH17250041,2,1,3,5,4,2,4,118.8,4,1,2,8,1,3,4,4,1,45,66000000,13719.950159,11783.230159
994,HS2505000036,HH17250042,2,1,3,9,2,2,6,108.89999999999999,3,1,2,16,1,3,4,3,1,35,42000000,14644.760353,11640.780353
995,HS2505000037,HH17250043,2,1,1,2,4,1,4,105.6,3,1,1,22,1,3,4,2,3,67,66000000,13535.759028,10223.899028
996,HS2601000001,HH11260039,3,1,3,1,5,1,4,82.5,3,1,2,8,1,3,4,2,1,55,54000000,10033.347562,7637.8092722
997,HS2601000002,HH11260040,3,1,3,1,5,2,4,92.39999999999999,3,1,1,8,1,3,4,2,2,67,18000000,9029.1148235,6406.6177393
998,HS2601000003,HH11260041,3,1,3,1,5,2,4,72.6,3,1,2,8,1,3,4,3,5,45,18000000,8765.4033576,6100.5170951
999,HS2601000004,HH11260042,3,1,3,2,2,3,4,92.39999999999999,3,1,2,8,1,3,4,1,5,67,12000000,4598.1340314,3175.3070657
1000,HS2601000005,HH11260043,3,1,3,2,2,2,4,82.5,3,1,1,8,1,1,4,1,5,67,12000000,13306.047294,10297.35465
1001,HS2601000009,HH11260047,3,1,3,11,2,1,5,99.0,3,1,2,9,1,3,4,4,3,45,54000000,12075.613222,9087.8979127
1002,HS2601000010,HH12260005,3,1,1,2,4,1,3,33.0,1,1,1,5,1,1,4,1,5,67,12000000,5653.1385322,3817.6184496
1003,HS2601000011,HH11260048,3,1,1,2,4,1,4,33.0,1,1,1,6,1,1,4,1,5,67,12000000,5308.4562355,2945.7195078
1004,HS2601000012,HH11260049,3,1,2,2,4,1,3,42.9,2,1,1,6,1,1,4,2,1,67,18000000,11013.941257,8250.4256484
1005,HS2601000013,HH11260050,3,1,3,7,3,1,4,79.19999999999999,2,1,1,9,1,3,4,5,1,45,66000000,13859.57628,10586.384099
1006,HS2601000015,HH11260052,3,1,3,1,4,1,4,89.1,3,1,1,9,1,3,4,4,1,55,42000000,20651.991429,16799.254903
1007,HS2601000016,HH11260053,3,1,3,8,2,1,4,89.1,3,1,1,9,1,3,4,4,1,55,42000000,15636.879726,12470.13324
1008,HS2601000017,HH11260054,3,1,2,2,4,1,3,92.39999999999999,3,1,1,10,1,3,4,3,3,55,66000000,17340.967795,13966.464086
1009,HS2601000018,HH11260055,3,1,1,2,4,1,2,66.0,2,1,1,8,1,3,4,1,5,67,12000000,6731.9188808,4754.0233058
1010,HS2601000019,HH17260001,3,1,3,12,2,2,6,108.89999999999999,4,1,2,10,1,3,4,4,1,55,96000000,9261.9161458,7213.3961458
1011,HS2601000020,HH17260002,3,1,3,3,2,1,4,105.6,3,1,1,18,1,3,4,3,1,67,42000000,10871.167006,8179.3670064
1012,HS2602000001,HH14260001,3,1,3,6,4,1,4,122.1,4,1,2,15,1,3,4,3,1,55,96000000,13852.347634,11034.94
1013,HS2602000002,HH14260002,3,1,3,17,4,2,4,105.6,3,1,2,12,1,3,4,3,1,55,54000000,15413.649889,12438.329922
1014,HS2602000003,HH14260003,3,1,3,3,4,2,4,105.6,3,1,2,12,1,3,4,3,5,67,25000000,12350.593836,9090.112841
1015,HS2602000008,HH11260004,3,1,2,3,4,1,4,82.5,3,1,2,8,1,3,4,2,1,55,54000000,8866.0300319,6144.3063433
1016,HS2602000010,HH11260006,3,1,1,2,4,1,3,99.0,3,1,1,5,1,3,4,3,1,55,66000000,17556.189744,13576.384179
1017,HS2602000013,HH11260008,3,1,3,1,5,2,5,79.19999999999999,3,1,1,8,1,2,4,4,1,45,66000000,10265.078316,7651.4823032
1018,HS2602000015,HH14260004,3,1,3,4,5,1,2,82.5,3,1,1,14,1,3,4,3,1,55,42000000,11494.700551,8404.5074038
1019,HS2602000016,HH14260005,3,1,3,4,5,1,2,82.5,3,1,1,14,1,3,4,3,1,55,42000000,16520.628431,13559.007807
1020,HS2602000018,HH11260011,3,1,1,2,4,1,3,102.3,3,1,2,8,1,3,4,2,1,55,66000000,9010.8873914,6647.9493927
1021,HS2602000021,HH17260003,3,1,3,14,2,1,4,72.6,2,1,1,10,1,3,4,3,1,55,78000000,10237.733117,8113.0528589
1022,HS2602000022,HH16260001,3,1,1,4,3,4,6,42.9,1,1,1,8,1,3,4,1,1,25,42000000,8307.3850736,6808.6711463
1023,HS2602000023,HH17260004,3,1,3,14,2,3,4,92.39999999999999,3,1,1,15,1,3,4,2,3,55,54000000,10425.609687,7399.2696869
1024,HS2603000002,HH15260002,3,1,3,1,5,3,5,105.6,3,1,1,8,1,3,4,6,1,35,54000000,14301.013399,11938.0754
1025,HS2603000003,HH15260003,3,1,3,6,4,3,5,105.6,3,1,1,8,1,3,4,1,5,67,12000000,6625.719695,4185.4131227
1026,HS2603000007,HH12260002,3,1,3,15,4,2,4,75.89999999999999,3,1,1,8,1,3,4,4,1,55,54000000,8315.4231448,5547.1113469
1027,HS2603000009,HH14260007,3,1,3,4,4,1,4,79.19999999999999,3,1,1,8,1,3,5,4,3,55,66000000,12906.368433,9790.1486033
1028,HS2603000010,HH11260017,3,1,3,9,4,2,4,75.89999999999999,3,1,1,8,1,3,4,3,1,55,54000000,10314.751728,7183.8653897
1029,HS2603000011,HH11260018,3,1,3,8,4,2,4,75.89999999999999,3,1,1,8,1,3,4,3,1,55,42000000,12623.268052,10071.887877
1030,HS2603000012,HH11260019,3,1,2,1,5,4,4,82.5,2,1,1,6,1,3,4,4,1,45,42000000,10952.05476,7559.7215203
1031,HS2603000013,HH14260008,3,1,1,1,5,1,5,89.1,3,1,1,18,1,3,4,2,3,25,54000000,9303.713289,8554.7427075
1032,HS2603000014,HH16260002,3,1,1,1,6,3,4,69.3,2,1,1,8,1,3,4,1,1,67,18000000,7890.6786667,5448.3881613
1033,HS2603000015,HH14260009,3,1,2,2,4,3,4,82.5,3,1,1,8,1,3,4,4,1,45,66000000,14948.139534,11719.923337
1034,HS2603000016,HH15260004,3,1,2,1,4,1,5,49.5,2,1,1,6,1,1,4,3,3,45,42000000,11285.612018,7388.952018
1035,HS2603000017,HH11260020,3,1,1,1,5,1,3,36.3,2,1,1,4,1,3,4,3,2,55,54000000,11444.350685,8120.2961977
